name,string_length,num_chars,avg_ns,min_ns,max_ns,std_dev,success_avg_ns,success_runs,fail_avg_ns,fail_runs
1,105,2,2529,20,8362,2033.59,1291,416,2839,1664
1,106,2,2572,20,8411,2070.06,1291,416,2888,1684
1,107,2,2615,20,8411,2107.02,1291,416,2938,1704
1,108,2,2655,20,8411,2139.97,1298,417,2984,1723
1,109,2,2696,20,8411,2173.84,1364,423,3020,1737
1,110,2,2732,20,8411,2200.10,1389,427,3059,1753
1,111,2,2773,20,8411,2232.54,1461,433,3094,1767
1,112,2,2814,20,8894,2266.40,1467,434,3141,1786
1,113,2,2854,20,8894,2297.77,1510,438,3181,1802
1,114,2,2898,20,8894,2334.49,1510,438,3232,1822
1,115,2,2943,20,8894,2371.95,1510,438,3283,1842
1,116,2,2986,20,8894,2407.34,1517,439,3332,1861
1,117,2,3030,20,9776,2444.28,1540,441,3379,1879
1,118,2,3073,20,9776,2478.36,1540,441,3429,1899
1,119,2,3114,20,9776,2509.21,1570,444,3472,1916
1,120,2,3158,20,9776,2543.37,1570,444,3522,1936
1,121,2,3201,20,9776,2577.05,1625,448,3562,1952
1,122,2,3249,20,18124,2631.63,1639,450,3617,1970
1,123,2,3291,20,18124,2663.01,1671,453,3661,1987
1,124,2,3334,20,18124,2695.91,1685,455,3708,2005
1,125,2,3378,20,18124,2730.97,1709,457,3755,2023
1,126,2,3418,20,18124,2761.53,1747,462,3797,2038
1,127,2,3466,20,18124,2804.81,1808,466,3842,2054
1,128,2,3511,20,18124,2838.92,1816,467,3892,2073
1,129,2,3553,20,18124,2871.12,1864,471,3934,2089
1,130,2,3598,20,18124,2906.04,1872,472,3985,2108
1,131,2,3647,20,18124,2950.46,1898,474,4038,2126
1,132,2,3693,20,18124,2986.51,1905,475,4089,2145
1,133,2,3741,20,18124,3028.94,1921,477,4143,2163
1,134,2,3790,20,18124,3070.41,1929,478,4198,2182
1,135,2,3837,20,18124,3110.21,1964,481,4247,2199
1,136,2,3883,20,18124,3146.07,1980,483,4298,2217
1,137,2,3932,20,18124,3186.48,2008,485,4349,2235
1,138,2,3979,20,18124,3224.68,2024,487,4401,2253
1,139,2,4020,20,18124,3257.17,2110,495,4438,2265
1,140,2,4070,20,18124,3298.47,2118,496,4493,2284
1,141,2,4118,20,18124,3337.84,2134,498,4547,2302
1,142,2,4167,20,18124,3379.11,2151,500,4601,2320
1,143,2,4218,20,18124,3423.46,2179,502,4655,2338
1,144,2,4268,20,18124,3464.41,2188,503,4712,2357
1,145,2,4324,20,18124,3518.17,2229,505,4769,2375
1,146,2,4380,20,18124,3571.02,2229,505,4834,2395
1,147,2,4431,20,18124,3611.28,2270,507,4885,2413
1,148,2,4482,20,18124,3652.14,2270,507,4944,2433
1,149,2,4532,20,18124,3691.55,2339,511,4990,2449
1,150,2,4591,20,18124,3747.42,2339,511,5057,2469
1,151,2,4647,20,18124,3800.46,2396,514,5113,2486
1,152,2,4700,20,18124,3846.87,2414,516,5171,2504
1,153,2,4759,20,18124,3902.48,2437,517,5235,2523
1,154,2,4815,20,18124,3949.43,2437,517,5298,2543
1,155,2,4865,20,18124,3989.05,2465,520,5352,2560
1,156,2,4919,20,18124,4035.53,2474,521,5413,2579
1,157,2,4976,20,18124,4083.33,2474,521,5477,2599
1,158,2,5031,20,18124,4130.78,2484,522,5539,2618
1,159,2,5085,20,18124,4175.21,2494,523,5599,2637
1,160,2,5136,20,18124,4215.17,2524,526,5654,2654
1,161,2,5193,20,18124,4262.41,2524,526,5718,2674
1,162,2,5250,20,18124,4308.92,2524,526,5782,2694
1,163,2,5304,20,18124,4351.37,2534,527,5842,2713
1,164,2,5362,20,18124,4400.93,2534,527,5907,2733
1,165,2,5419,20,18124,4449.29,2558,528,5968,2752
1,166,2,5476,20,18124,4494.01,2558,528,6031,2772
1,167,2,5529,20,18124,4535.14,2627,532,6082,2788
1,168,2,5587,20,18124,4583.64,2627,532,6148,2808
1,169,2,5642,20,18124,4627.21,2662,534,6205,2826
1,170,2,5706,20,20136,4687.84,2662,534,6277,2846
1,171,2,5767,20,20136,4743.48,2700,536,6341,2864
1,172,2,5830,20,20136,4802.09,2712,537,6411,2883
1,173,2,5891,20,20136,4854.48,2739,538,6475,2902
1,174,2,5948,20,20136,4899.44,2751,539,6538,2921
1,175,2,6007,20,20136,4948.79,2763,540,6603,2940
1,176,2,6066,20,20136,4999.95,2786,542,6668,2958
1,177,2,6123,20,20136,5044.07,2810,544,6728,2976
1,178,2,6183,20,20136,5093.48,2822,545,6794,2995
1,179,2,6246,20,20136,5149.29,2849,546,6862,3014
1,180,2,6308,20,20136,5201.90,2861,547,6929,3033
1,181,2,6374,20,20136,5263.05,2919,549,6996,3051
1,182,2,6437,20,20136,5318.41,2931,550,7065,3070
1,183,2,6498,20,20136,5370.88,2986,553,7128,3087
1,184,2,6562,20,20136,5427.61,2999,554,7198,3106
1,185,2,6629,20,21473,5488.21,3028,555,7269,3125
1,186,2,6691,20,21473,5540.23,3054,557,7335,3143
1,187,2,6753,20,21473,5591.81,3081,559,7402,3161
1,188,2,6818,20,21473,5649.37,3094,560,7474,3180
1,189,2,6881,20,21473,5703.26,3138,562,7539,3198
1,190,2,6947,20,21743,5760.17,3151,563,7611,3217
1,191,2,7014,20,21743,5820.12,3245,566,7674,3234
1,192,2,7082,20,22654,5880.81,3259,567,7748,3253
1,193,2,7148,20,22654,5939.04,3272,568,7821,3272
1,194,2,7219,20,32476,6010.63,3286,569,7900,3291
1,195,2,7286,20,32476,6069.00,3332,571,7969,3309
1,196,2,7352,20,32476,6126.15,3359,573,8040,3327
1,197,2,7417,20,32476,6180.66,3451,577,8101,3343
1,198,2,7487,20,32476,6245.28,3465,578,8178,3362
1,199,2,7553,20,32476,6300.03,3479,579,8251,3381
1,200,2,7623,20,32476,6363.97,3493,580,8328,3400
1,201,2,7692,20,32476,6422.94,3639,585,8386,3415
1,202,2,7760,20,32476,6482.04,3653,586,8461,3434
1,203,2,7833,20,32476,6547.43,3693,587,8536,3453
1,204,2,7898,20,32476,6601.64,3721,589,8607,3471
1,205,2,7967,20,32476,6659.42,3768,591,8678,3489
1,206,2,8033,20,32476,6714.57,3811,594,8748,3506
1,207,2,8103,20,32476,6775.12,3892,597,8816,3523
1,208,2,8172,20,32476,6835.67,3921,599,8891,3541
1,209,2,8241,20,32476,6892.97,3935,600,8966,3560
1,210,2,8313,20,32476,6955.71,3935,600,9047,3580
1,211,2,8386,20,32476,7019.14,3970,601,9124,3599
1,212,2,8457,20,32476,7080.28,3984,602,9202,3618
1,213,2,8531,20,32476,7145.17,4091,605,9271,3635
1,214,2,8605,20,32476,7211.63,4106,606,9351,3654
1,215,2,8680,20,32476,7277.19,4247,610,9417,3670
1,216,2,8748,20,32476,7334.14,4292,613,9489,3687
1,217,2,8821,20,32476,7396.56,4341,615,9564,3705
1,218,2,8887,20,32476,7449.64,4386,618,9635,3722
1,219,2,8961,20,32476,7514.90,4401,619,9716,3741
1,220,2,9037,20,32476,7579.89,4401,619,9800,3761
1,221,2,9110,20,32476,7641.35,4453,621,9875,3779
1,222,2,9185,20,32476,7706.53,4453,621,9959,3799
1,223,2,9260,20,32476,7771.00,4505,623,10036,3817
1,224,2,9337,20,32476,7840.26,4521,624,10120,3836
1,225,2,9412,20,32476,7905.21,4574,626,10198,3854
1,226,2,9485,20,32476,7967.06,4605,628,10276,3872
1,227,2,9558,20,32476,8029.46,4711,632,10346,3888
1,228,2,9634,20,32476,8095.07,4727,633,10429,3907
1,229,2,9713,20,57584,8182.27,4758,635,10515,3925
1,230,2,9790,20,57584,8245.50,4758,635,10600,3945
1,231,2,9859,20,57584,8299.14,4805,638,10672,3962
1,232,2,9932,20,57584,8357.44,4821,639,10752,3981
1,233,2,10008,20,57584,8419.86,4821,639,10837,4001
1,234,2,10085,20,57584,8483.46,4821,639,10922,4021
1,235,2,10162,20,57584,8545.35,4821,639,11006,4041
1,236,2,10238,20,57584,8609.74,4837,640,11090,4060
1,237,2,10308,20,57584,8662.71,4926,644,11158,4076
1,238,2,10388,20,57584,8732.84,4926,644,11247,4096
1,239,2,10461,20,57584,8793.19,5056,649,11314,4111
1,240,2,10534,20,57584,8850.32,5089,651,11392,4129
1,241,2,10609,20,57584,8909.26,5105,652,11474,4148
1,242,2,10679,20,57584,8963.23,5154,655,11548,4165
1,243,2,10753,20,57584,9021.54,5226,658,11622,4182
1,244,2,10824,20,57584,9076.44,5275,661,11697,4199
1,245,2,10901,20,57584,9144.01,5467,667,11762,4213
1,246,2,10979,20,57584,9207.57,5483,668,11846,4232
1,247,2,11058,20,57584,9274.45,5500,669,11933,4251
1,248,2,11134,20,57584,9337.09,5532,671,12015,4269
1,249,2,11219,20,57584,9412.79,5657,674,12094,4286
1,250,2,11302,20,57584,9484.53,5657,674,12185,4306
1,251,2,11377,20,57584,9543.51,5731,677,12261,4323
1,252,2,11453,20,57584,9605.64,5764,679,12343,4341
1,253,2,11529,20,57584,9665.36,5839,682,12419,4358
1,254,2,11610,20,57584,9734.50,5856,683,12508,4377
1,255,2,11691,20,57584,9802.16,5877,684,12596,4396
1,256,2,11771,20,57584,9867.66,5899,685,12683,4415
1,257,2,11855,20,57584,9937.75,5940,686,12770,4434
1,258,2,11942,20,57584,10016.99,5940,686,12866,4454
1,259,2,12026,20,57584,10090.28,5958,687,12958,4473
1,260,2,12108,20,57584,10158.17,5978,688,13047,4492
1,261,2,12190,20,57584,10227.96,5996,689,13136,4511
1,262,2,12276,20,57584,10303.65,6015,690,13230,4530
1,263,2,12360,20,57584,10376.62,6167,694,13306,4546
1,264,2,12447,20,57584,10452.57,6167,694,13402,4566
1,265,2,12532,20,57584,10527.00,6229,696,13490,4584
1,266,2,12620,20,57584,10606.15,6248,697,13585,4603
1,267,2,12702,20,57584,10676.23,6380,701,13662,4619
1,268,2,12789,20,57584,10750.93,6398,702,13756,4638
1,269,2,12877,20,57584,10828.41,6488,704,13843,4656
1,270,2,12964,20,57584,10904.51,6507,705,13938,4675
1,271,2,13052,20,57584,10979.01,6556,706,14029,4694
1,272,2,13133,20,57584,11044.88,6592,708,14116,4712
1,273,2,13221,20,57584,11118.72,6636,709,14207,4731
1,274,2,13310,20,57584,11196.00,6636,709,14306,4751
1,275,2,13398,20,57584,11269.84,6682,710,14398,4770
1,276,2,13485,20,57584,11343.57,6702,711,14492,4789
1,277,2,13570,20,57584,11413.54,6721,712,14584,4808
1,278,2,13658,20,57584,11488.36,6740,713,14680,4827
1,279,2,13748,20,57584,11565.16,6787,714,14773,4846
1,280,2,13827,20,57584,11625.94,6844,717,14856,4863
1,281,2,13916,20,57584,11701.99,6938,719,14945,4881
1,282,2,14005,20,57584,11778.23,6957,720,15041,4900
1,283,2,14091,20,57584,11848.52,7046,723,15126,4917
1,284,2,14182,20,57584,11930.41,7066,724,15226,4936
1,285,2,14271,20,57584,12006.67,7133,726,15317,4954
1,286,2,14360,20,57584,12080.32,7153,727,15413,4973
1,287,2,14453,20,57584,12162.01,7249,729,15505,4991
1,288,2,14537,20,57584,12231.24,7309,732,15594,5008
1,289,2,14624,20,57584,12303.50,7400,735,15681,5025
1,290,2,14715,20,57584,12381.18,7421,736,15779,5044
1,291,2,14805,20,57584,12456.94,7538,739,15866,5061
1,292,2,14901,20,57584,12543.31,7538,739,15972,5081
1,293,2,14992,20,57584,12619.44,7558,740,16070,5100
1,294,2,15083,20,57584,12697.77,7579,741,16170,5119
1,295,2,15174,20,57584,12772.92,7599,742,16268,5138
1,296,2,15267,20,57584,12854.10,7620,743,16369,5157
1,297,2,15359,20,57584,12931.94,7641,744,16468,5176
1,298,2,15449,20,57584,13005.50,7663,745,16566,5195
1,299,2,15536,20,57584,13075.17,7705,747,16659,5213
1,300,2,15622,20,57584,13141.76,7774,750,16747,5230
1,301,2,15712,20,57584,13215.27,7795,751,16845,5249
1,302,2,15804,20,57584,13292.10,7815,752,16944,5268
1,303,2,15895,20,57584,13367.37,7835,753,17043,5287
1,304,2,15985,20,57584,13441.05,7879,755,17139,5305
1,305,2,16067,20,57584,13502.72,8017,760,17217,5320
1,306,2,16158,20,57584,13579.52,8060,762,17314,5338
1,307,2,16256,20,57584,13668.71,8136,764,17415,5356
1,308,2,16357,20,57584,13758.85,8136,764,17525,5376
1,309,2,16451,20,57584,13841.79,8239,767,17619,5393
1,310,2,16553,20,57584,13936.29,8239,767,17732,5413
1,311,2,16651,20,57584,14020.27,8239,767,17839,5433
1,312,2,16744,20,57584,14097.81,8283,769,17938,5451
1,313,2,16840,20,57584,14180.41,8305,770,18042,5470
1,314,2,16932,20,57584,14255.92,8350,772,18140,5488
1,315,2,17033,20,57584,14344.77,8408,773,18244,5507
1,316,2,17123,20,57584,14418.81,8476,776,18338,5524
1,317,2,17219,20,57584,14499.17,8498,777,18442,5543
1,318,2,17319,20,57584,14584.49,8498,777,18551,5563
1,319,2,17423,20,57584,14678.76,8553,778,18659,5582
1,320,2,17519,20,61417,14761.44,8600,780,18761,5600
1,321,2,17621,20,61417,14855.16,8738,783,18860,5617
1,322,2,17713,20,61417,14930.77,8807,786,18956,5634
1,323,2,17806,20,61417,15008.89,8931,790,19047,5650
1,324,2,17910,20,61417,15100.25,8931,790,19161,5670
1,325,2,18007,20,61417,15183.32,9095,794,19251,5686
1,326,2,18124,20,95116,15321.31,9118,795,19379,5705
1,327,2,18221,20,95116,15404.46,9277,799,19470,5721
