name,string_length,num_chars,avg_ns,min_ns,max_ns,std_dev,success_avg_ns,success_runs,fail_avg_ns,fail_runs
2,500,500,24301,23093,35469,2667.94,24301,20,0,0
2,501,500,24417,23093,35469,1999.94,24417,40,0,0
2,502,500,24190,23093,35469,1665.16,24190,60,0,0
2,503,500,24075,22892,35469,1524.26,24075,80,0,0
2,504,500,24208,22892,35469,1549.63,24208,100,0,0
2,505,500,24504,22892,37577,2256.87,24504,120,0,0
2,506,500,24487,22892,37577,2111.95,24487,140,0,0
2,507,500,24522,22892,37577,2013.85,24522,160,0,0
2,508,500,24589,22859,37577,2002.04,24589,180,0,0
2,509,500,24640,22764,38800,2194.42,24640,200,0,0
2,510,500,24524,22764,38800,2125.13,24524,220,0,0
2,511,500,24457,22618,38800,2061.01,24457,240,0,0
2,512,500,24351,22311,38800,2042.01,24351,260,0,0
2,513,500,24443,22311,41744,2240.58,24443,280,0,0
2,514,500,24434,22311,41744,2169.15,24434,300,0,0
2,515,500,24403,22311,41744,2117.67,24403,320,0,0
2,516,500,24399,22311,41744,2096.37,24399,340,0,0
2,517,500,24356,22311,41744,2045.53,24356,360,0,0
2,518,500,24347,22311,41744,1998.43,24347,380,0,0
2,519,500,24340,22311,41744,1957.48,24340,400,0,0
2,520,500,24408,22311,41744,1964.45,24408,420,0,0
2,521,500,24389,22311,41744,1932.41,24389,440,0,0
2,522,500,24330,22311,41744,1910.35,24330,460,0,0
2,523,500,24318,22311,41744,1872.99,24318,480,0,0
2,524,500,24332,22311,41744,1840.13,24332,500,0,0
2,525,500,24365,22311,41744,1912.03,24365,520,0,0
2,526,500,24377,22311,41744,1886.05,24377,540,0,0
2,527,500,24346,22311,41744,1859.92,24346,560,0,0
2,528,500,24350,22311,41744,1842.99,24350,580,0,0
2,529,500,24343,22311,41744,1816.29,24343,600,0,0
2,530,500,24353,22311,41744,1789.88,24353,620,0,0
2,531,500,24362,22311,41744,1774.77,24362,640,0,0
2,532,500,24347,22311,41744,1750.42,24347,660,0,0
2,533,500,24416,22311,41744,1823.35,24416,680,0,0
2,534,500,24438,22311,41744,1806.51,24438,700,0,0
2,535,500,24443,22311,41744,1790.74,24443,720,0,0
2,536,500,24470,22311,41744,1784.75,24470,740,0,0
2,537,500,24481,22311,41744,1762.72,24481,760,0,0
2,538,500,24491,22311,41744,1742.33,24491,780,0,0
2,539,500,24540,22311,45289,1882.44,24540,800,0,0
2,540,500,24580,22311,45289,1941.66,24580,820,0,0
2,541,500,24577,22311,45289,1924.35,24577,840,0,0
2,542,500,24566,22311,45289,1906.60,24566,860,0,0
2,543,500,24569,22311,45289,1885.72,24569,880,0,0
2,544,500,24574,22311,45289,1871.09,24574,900,0,0
2,545,500,24558,22311,45289,1853.99,24558,920,0,0
2,546,500,24558,22311,45289,1839.87,24558,940,0,0
2,547,500,24554,22311,45289,1825.47,24554,960,0,0
2,548,500,24544,22311,45289,1808.19,24544,980,0,0
2,549,500,24543,22311,45289,1792.28,24543,1000,0,0
2,550,500,24554,22311,45289,1778.87,24554,1020,0,0
2,551,500,24577,22311,45289,1788.41,24577,1040,0,0
2,552,500,24597,22311,45289,1781.50,24597,1060,0,0
2,553,500,24604,22311,45289,1767.23,24604,1080,0,0
2,554,500,24641,22311,45289,1786.81,24641,1100,0,0
2,555,500,24674,22311,45289,1789.30,24674,1120,0,0
2,556,500,24686,22311,45289,1776.58,24686,1140,0,0
2,557,500,24693,22311,45289,1764.06,24693,1160,0,0
2,558,500,24694,22311,45289,1749.29,24694,1180,0,0
2,559,500,24722,22311,45289,1758.74,24722,1200,0,0
2,560,500,24745,22311,45289,1763.65,24745,1220,0,0
2,561,500,24757,22311,45289,1756.98,24757,1240,0,0
2,562,500,24777,22311,45289,1759.08,24777,1260,0,0
2,563,500,24799,22311,45289,1761.34,24799,1280,0,0
2,564,500,24807,22311,45289,1749.33,24807,1300,0,0
2,565,500,24824,22311,45289,1743.64,24824,1320,0,0
2,566,500,24837,22311,45289,1736.63,24837,1340,0,0
2,567,500,24854,22311,45289,1729.30,24854,1360,0,0
2,568,500,24873,22311,45289,1726.52,24873,1380,0,0
2,569,500,24882,22311,45289,1717.48,24882,1400,0,0
2,570,500,24912,22311,45289,1732.72,24912,1420,0,0
2,571,500,24930,22311,45289,1731.27,24930,1440,0,0
2,572,500,24954,22311,45289,1738.22,24954,1460,0,0
2,573,500,24959,22311,45289,1727.91,24959,1480,0,0
2,574,500,24971,22311,45289,1720.30,24971,1500,0,0
2,575,500,24984,22311,45289,1713.17,24984,1520,0,0
2,576,500,24994,22311,45289,1704.22,24994,1540,0,0
2,577,500,25005,22311,45289,1697.54,25005,1560,0,0
2,578,500,25017,22311,45289,1690.72,25017,1580,0,0
2,579,500,25026,22311,45289,1682.07,25026,1600,0,0
2,580,500,25037,22311,45289,1677.81,25037,1620,0,0
2,581,500,25053,22311,45289,1673.96,25053,1640,0,0
2,582,500,25069,22311,45289,1673.73,25069,1660,0,0
2,583,500,25087,22311,45289,1679.21,25087,1680,0,0
2,584,500,25109,22311,45289,1695.41,25109,1700,0,0
2,585,500,25128,22311,45289,1697.66,25128,1720,0,0
2,586,500,25155,22311,45289,1712.29,25155,1740,0,0
2,587,500,25177,22311,45289,1714.94,25177,1760,0,0
