name,string_length,num_chars,avg_ns,min_ns,max_ns,std_dev,success_avg_ns,success_runs,fail_avg_ns,fail_runs
4,500,500,183333,136181,554053,93261.45,183333,20,0,0
4,501,500,167879,136181,554053,67690.94,167879,40,0,0
4,502,500,167099,136181,554053,66811.43,167099,60,0,0
4,503,500,164642,135414,554053,62466.71,164642,80,0,0
4,504,500,165843,135414,554053,56486.24,165843,100,0,0
4,505,500,165163,135414,554053,58619.84,165163,120,0,0
4,506,500,161973,135414,554053,54821.78,161973,140,0,0
4,507,500,160870,135102,554053,51651.96,160870,160,0,0
4,508,500,161749,135102,554053,53394.48,161749,180,0,0
4,509,500,163750,135102,554053,52198.89,163750,200,0,0
4,510,500,162791,135102,554053,49989.06,162791,220,0,0
4,511,500,161904,135102,554053,48084.12,161904,240,0,0
4,512,500,161488,135102,554053,46306.57,161488,260,0,0
4,513,500,161153,135102,554053,44734.71,161153,280,0,0
4,514,500,162310,135102,554053,44080.30,162310,300,0,0
4,515,500,163456,135102,554053,43735.65,163456,320,0,0
4,516,500,164103,135102,554053,42770.26,164103,340,0,0
4,517,500,164587,135102,554053,41673.68,164587,360,0,0
4,518,500,164685,135102,554053,40603.60,164685,380,0,0
4,519,500,165252,135102,554053,39781.23,165252,400,0,0
4,520,500,165274,135102,554053,39264.54,165274,420,0,0
4,521,500,165377,135102,554053,38497.74,165377,440,0,0
4,522,500,165670,135102,554053,37863.09,165670,460,0,0
4,523,500,165904,135102,554053,37135.79,165904,480,0,0
4,524,500,165963,135102,554053,36459.38,165963,500,0,0
4,525,500,166224,135102,554053,35864.04,166224,520,0,0
4,526,500,166297,135102,554053,35283.44,166297,540,0,0
4,527,500,166463,135102,554053,34709.48,166463,560,0,0
4,528,500,167035,135102,554053,34397.62,167035,580,0,0
4,529,500,166893,135102,554053,33849.46,166893,600,0,0
4,530,500,166968,135102,554053,33369.91,166968,620,0,0
4,531,500,167200,135102,554053,32882.31,167200,640,0,0
4,532,500,167664,135102,554053,32639.64,167664,660,0,0
4,533,500,167548,135102,554053,32180.50,167548,680,0,0
4,534,500,167646,135102,554053,31770.55,167646,700,0,0
4,535,500,167720,135102,554053,31404.52,167720,720,0,0
4,536,500,167909,135102,554053,31065.63,167909,740,0,0
4,537,500,168365,135102,554053,31062.44,168365,760,0,0
4,538,500,168309,135102,554053,30722.93,168309,780,0,0
4,539,500,168210,135102,554053,30408.12,168210,800,0,0
4,540,500,168220,135102,554053,30095.57,168220,820,0,0
4,541,500,168532,135102,554053,29901.06,168532,840,0,0
4,542,500,168372,135102,554053,29579.86,168372,860,0,0
4,543,500,168457,135102,554053,29409.14,168457,880,0,0
4,544,500,168597,135102,554053,29142.51,168597,900,0,0
4,545,500,168498,135102,554053,28853.00,168498,920,0,0
4,546,500,168331,135102,554053,28578.56,168331,940,0,0
4,547,500,168427,135102,554053,28386.66,168427,960,0,0
4,548,500,168394,135102,554053,28132.67,168394,980,0,0
4,549,500,168382,135102,554053,27919.45,168382,1000,0,0
4,550,500,168534,135102,554053,27686.65,168534,1020,0,0
4,551,500,168872,135102,554053,27783.06,168872,1040,0,0
4,552,500,168752,135102,554053,27538.48,168752,1060,0,0
4,553,500,168734,135102,554053,27322.87,168734,1080,0,0
4,554,500,168690,135102,554053,27128.22,168690,1100,0,0
4,555,500,168983,135102,554053,27242.11,168983,1120,0,0
4,556,500,169045,135102,554053,27028.28,169045,1140,0,0
4,557,500,169110,135102,554053,26860.06,169110,1160,0,0
4,558,500,169045,135102,554053,26640.25,169045,1180,0,0
4,559,500,169218,135102,554053,26506.76,169218,1200,0,0
4,560,500,169403,135102,554053,26388.55,169403,1220,0,0
4,561,500,169346,135102,554053,26200.46,169346,1240,0,0
4,562,500,169350,135102,554053,26016.21,169350,1260,0,0
4,563,500,169590,135102,554053,25908.40,169590,1280,0,0
4,564,500,169756,135102,554053,25848.76,169756,1300,0,0
4,565,500,169776,135102,554053,25676.36,169776,1320,0,0
4,566,500,169813,135102,554053,25557.86,169813,1340,0,0
4,567,500,169983,135102,554053,25551.90,169983,1360,0,0
4,568,500,169993,135102,554053,25430.76,169993,1380,0,0
4,569,500,170119,135102,554053,25311.67,170119,1400,0,0
4,570,500,170147,135102,554053,25230.59,170147,1420,0,0
4,571,500,170162,135102,554053,25068.09,170162,1440,0,0
4,572,500,170177,135102,554053,24931.07,170177,1460,0,0
4,573,500,170228,135102,554053,24787.37,170228,1480,0,0
4,574,500,170324,135102,554053,24705.09,170324,1500,0,0
4,575,500,170412,135102,554053,24603.23,170412,1520,0,0
