name,string_length,num_chars,avg_ns,min_ns,max_ns,std_dev,success_avg_ns,success_runs,fail_avg_ns,fail_runs
4,3,3,60122,12422,595459,126354.92,68449,17,12934,3
4,4,3,44123,8173,595459,89969.55,52171,32,11929,8
4,5,3,39168,8173,595459,73781.87,46844,47,11419,13
4,6,3,36182,8173,595459,64238.65,44368,60,11624,20
4,7,3,35340,8173,595459,57534.61,42335,77,11921,23
4,8,3,33888,8173,595459,52715.35,40772,91,12285,29
4,9,3,34639,8173,595459,48831.33,40480,111,12285,29
4,10,3,34409,8173,595459,45812.22,40152,127,12307,33
4,11,3,34614,8173,595459,43272.05,39991,145,12336,35
4,12,3,34558,8173,595459,41141.29,39752,162,12418,38
4,13,3,34560,8173,595459,39294.45,39474,180,12447,40
4,14,3,34464,8173,595459,37720.18,39278,197,12409,43
4,15,3,34588,8173,595459,36389.43,39353,214,12419,46
4,16,3,34576,8173,595459,35178.55,39369,230,12530,50
4,17,3,34833,8173,595459,34065.53,39495,248,12596,52
4,18,3,35160,8173,595459,33045.78,39627,267,12659,53
4,19,3,35441,8173,595459,32142.94,39743,286,12654,54
4,20,3,35381,8173,595459,31419.16,39920,300,12685,60
4,21,3,35732,8173,595459,30680.93,40135,319,12705,61
4,22,3,35967,8173,595459,30026.10,40367,336,12869,64
4,23,3,36605,8173,595459,29724.58,40944,355,12908,65
4,24,3,36659,8173,595459,29095.49,40857,374,12872,66
4,25,3,36676,8173,595459,28562.63,40902,391,12731,69
4,26,3,36982,8173,595459,28057.68,41123,410,12731,70
4,27,3,37123,8173,595459,27539.71,41162,429,12717,71
4,28,3,37336,8173,595459,27093.98,41298,448,12683,72
4,29,3,37598,8173,595459,26657.91,41432,468,12683,72
4,30,3,37808,8173,595459,26249.09,41569,487,12716,73
4,31,3,38024,8173,595459,25827.73,41668,507,12716,73
4,32,3,38241,8173,595459,25473.91,41832,526,12716,74
4,33,3,38552,8173,595459,25192.72,42053,546,12716,74
4,34,3,39256,8173,595459,26400.25,42726,566,12716,74
4,35,3,39576,8173,595459,26120.33,42968,586,12716,74
4,36,3,39777,8173,595459,25780.25,43082,606,12716,74
4,37,3,39927,8173,595459,25464.76,43196,625,12681,75
4,38,3,39980,8173,595459,25155.43,43154,645,12681,75
4,39,3,40130,8173,595459,24866.71,43274,664,12658,76
4,40,3,40256,8173,595459,24624.20,43415,682,12628,78
4,41,3,40521,8173,595459,24389.06,43620,702,12628,78
4,42,3,40627,8173,595459,24160.55,43742,720,12596,80
4,43,3,40888,8173,595459,23959.48,43947,740,12596,80
4,44,3,41097,8173,595459,23729.73,44097,760,12596,80
4,45,3,41269,8173,595459,23498.28,44210,780,12596,80
4,46,3,41434,8173,595459,23294.33,44360,799,12576,81
4,47,3,41657,8173,595459,23118.10,44533,819,12576,81
4,48,3,41822,8173,595459,22894.90,44645,839,12576,81
4,49,3,42005,8173,595459,22765.33,44820,858,12550,82
4,50,3,42168,8173,595459,22557.81,44934,878,12550,82
4,51,3,42259,8173,595459,22425.99,44972,898,12550,82
4,52,3,42255,7105,595459,22264.42,44950,917,12484,83
4,53,3,42409,7105,595459,22075.72,45059,937,12484,83
4,54,3,42509,7105,595459,21881.35,45113,957,12484,83
4,55,3,42682,7105,595459,21735.21,45247,977,12484,83
4,56,3,42877,7105,595459,21618.87,45408,997,12484,83
4,57,3,43025,7105,595459,21454.36,45518,1017,12484,83
4,58,3,43209,7105,595459,21314.50,45668,1037,12484,83
4,59,3,43382,7105,595459,21194.01,45808,1057,12484,83
4,60,3,43585,7105,595459,21193.76,46014,1076,12477,84
4,61,3,43651,7105,595459,21031.83,46041,1096,12477,84
4,62,3,43744,7105,595459,20929.43,46128,1115,12473,85
4,63,3,43880,7105,595459,20788.97,46232,1135,12473,85
4,64,3,44048,7105,595459,20689.04,46372,1155,12473,85
4,65,3,44432,7105,595459,22448.98,46744,1175,12473,85
4,66,3,44591,7105,595459,22331.46,46875,1195,12473,85
4,67,3,44749,7105,595459,22198.45,47007,1215,12473,85
4,68,3,44825,7105,595459,22057.11,47052,1235,12473,85
4,69,3,44967,7105,595459,21928.17,47168,1255,12473,85
4,70,3,45097,7105,595459,21796.03,47272,1275,12473,85
4,71,3,45226,7105,595459,21666.49,47376,1295,12473,85
4,72,3,45320,7105,595459,21560.27,47472,1314,12443,86
4,73,3,45493,7105,595459,21502.71,47623,1334,12443,86
4,74,3,45603,7105,595459,21391.37,47709,1354,12443,86
4,75,3,45738,7105,595459,21279.76,47822,1374,12443,86
4,76,3,45868,7105,595459,21166.80,47930,1394,12443,86
4,77,3,45990,7105,595459,21053.36,48031,1414,12443,86
4,78,3,46124,7105,595459,20947.56,48143,1434,12443,86
4,79,3,46240,7105,595459,20837.80,48239,1454,12443,86
4,80,3,46362,7105,595459,20732.36,48341,1474,12443,86
4,81,3,46471,7105,595459,20623.73,48429,1494,12443,86
4,82,3,46562,7105,595459,20540.23,48524,1513,12438,87
4,83,3,46683,7105,595459,20444.90,48627,1533,12438,87
4,84,3,46790,7105,595459,20347.75,48714,1553,12438,87
4,85,3,46908,7105,595459,20254.88,48814,1573,12438,87
4,86,3,47020,7105,595459,20161.93,48908,1593,12438,87
4,87,3,47134,7105,595459,20070.90,49006,1613,12438,87
4,88,3,47212,7105,595459,19995.45,49087,1632,12426,88
4,89,3,47330,7105,595459,19922.19,49190,1652,12426,88
4,90,3,47418,7105,595459,19831.63,49260,1672,12426,88
4,91,3,47532,7105,595459,19751.05,49357,1692,12426,88
4,92,3,47639,7105,595459,19668.10,49449,1712,12426,88
4,93,3,47748,7105,595459,19589.77,49542,1732,12426,88
4,94,3,47856,7105,595459,19512.01,49636,1752,12426,88
4,95,3,47968,7105,595459,19437.55,49733,1772,12426,88
4,96,3,48086,7105,595459,19369.43,49837,1792,12426,88
4,97,3,48191,7105,595459,19298.91,49928,1812,12426,88
4,98,3,48308,7105,595459,19247.96,50031,1832,12426,88
4,99,3,48445,7105,595459,19212.00,50157,1852,12426,88
4,100,3,48556,7105,595459,19146.39,50254,1872,12426,88
4,101,3,48685,7105,595459,19093.85,50371,1892,12426,88
4,102,3,48809,7105,595459,19040.91,50483,1912,12426,88
4,103,3,48932,7105,595459,18990.19,50594,1932,12426,88
4,104,3,49061,7105,595459,18957.78,50713,1952,12426,88
4,105,3,49197,7105,595459,18929.95,50838,1972,12426,88
4,106,3,49347,7105,595459,18929.11,50978,1992,12426,88
4,107,3,49470,7105,595459,18881.77,51090,2012,12426,88
4,108,3,49594,7105,595459,18836.84,51204,2032,12426,88
4,109,3,49713,7105,595459,18789.50,51312,2052,12426,88
4,110,3,49830,7105,595459,18742.95,51418,2072,12426,88
4,111,3,49950,7105,595459,18699.71,51529,2092,12426,88
