name,string_length,num_chars,avg_ns,min_ns,max_ns,std_dev,success_avg_ns,success_runs,fail_avg_ns,fail_runs
2,255,255,9112,8109,11642,1250.51,9112,7,0,0
2,256,255,8732,7997,11642,1002.06,8732,14,0,0
2,257,255,8587,7846,11642,902.39,8587,21,0,0
2,258,255,8501,7846,11642,834.65,8501,28,0,0
2,259,255,8460,7835,11642,786.38,8460,35,0,0
2,260,255,8415,7743,11642,748.84,8415,42,0,0
2,261,255,8403,7743,11642,732.83,8403,49,0,0
2,262,255,8350,7743,11642,701.10,8350,56,0,0
2,263,255,8345,7677,11642,693.46,8345,63,0,0
2,264,255,8298,7653,11642,673.78,8298,70,0,0
2,265,255,8256,7574,11642,657.39,8256,77,0,0
2,266,255,8296,7574,11710,743.08,8296,84,0,0
2,267,255,8313,7574,11710,733.56,8313,91,0,0
2,268,255,8317,7574,11710,709.55,8317,98,0,0
2,269,255,8326,7574,11710,686.75,8326,105,0,0
2,270,255,8338,7574,11710,680.01,8338,112,0,0
2,271,255,8353,7574,11710,669.30,8353,119,0,0
2,272,255,8380,7574,11710,663.74,8380,126,0,0
2,273,255,8396,7574,11710,655.11,8396,133,0,0
2,274,255,8399,7574,11710,639.32,8399,140,0,0
2,275,255,8404,7574,11710,625.24,8404,147,0,0
2,276,255,8409,7574,11710,611.60,8409,154,0,0
2,277,255,8419,7574,11710,601.63,8419,161,0,0
2,278,255,8424,7574,11710,590.30,8424,168,0,0
2,279,255,8425,7574,11710,578.70,8425,175,0,0
2,280,255,8435,7574,11710,570.52,8435,182,0,0
2,281,255,8463,7574,11710,597.55,8463,189,0,0
2,282,255,8479,7574,11710,593.50,8479,196,0,0
2,283,255,8484,7574,11710,600.37,8484,203,0,0
2,284,255,8480,7574,11710,590.87,8480,210,0,0
2,285,255,8473,7574,11710,584.63,8473,217,0,0
2,286,255,8465,7574,11710,577.28,8465,224,0,0
2,287,255,8458,7574,11710,570.45,8458,231,0,0
2,288,255,8451,7574,11710,563.79,8451,238,0,0
2,289,255,8444,7574,11710,558.01,8444,245,0,0
2,290,255,8437,7574,11710,552.34,8437,252,0,0
2,291,255,8435,7574,11710,552.11,8435,259,0,0
2,292,255,8433,7574,11710,546.05,8433,266,0,0
2,293,255,8433,7574,11710,539.42,8433,273,0,0
2,294,255,8436,7574,11710,533.65,8436,280,0,0
2,295,255,8437,7574,11710,528.54,8437,287,0,0
2,296,255,8449,7574,11710,534.84,8449,294,0,0
2,297,255,8482,7574,11934,588.62,8482,301,0,0
2,298,255,8506,7574,11934,606.32,8506,308,0,0
2,299,255,8521,7574,11934,611.14,8521,315,0,0
2,300,255,8534,7574,11934,611.02,8534,322,0,0
2,301,255,8549,7574,11934,613.95,8549,329,0,0
2,302,255,8560,7574,11934,613.04,8560,336,0,0
2,303,255,8572,7574,11934,613.07,8572,343,0,0
2,304,255,8585,7574,11934,612.88,8585,350,0,0
2,305,255,8598,7574,11934,615.29,8598,357,0,0
2,306,255,8610,7574,11934,615.84,8610,364,0,0
2,307,255,8626,7574,11934,620.88,8626,371,0,0
2,308,255,8649,7574,11934,642.34,8649,378,0,0
2,309,255,8669,7574,11934,654.08,8669,385,0,0
2,310,255,8694,7574,11934,677.30,8694,392,0,0
2,311,255,8718,7574,11934,699.66,8718,399,0,0
2,312,255,8730,7574,11934,702.46,8730,406,0,0
2,313,255,8733,7574,11934,697.05,8733,413,0,0
2,314,255,8735,7574,11934,691.67,8735,420,0,0
2,315,255,8743,7574,11934,694.26,8743,427,0,0
2,316,255,8748,7574,11934,689.92,8748,434,0,0
2,317,255,8756,7574,11934,688.10,8756,441,0,0
2,318,255,8763,7574,11934,685.33,8763,448,0,0
2,319,255,8766,7574,11934,686.44,8766,455,0,0
2,320,255,8767,7574,11934,681.45,8767,462,0,0
2,321,255,8766,7574,11934,676.53,8766,469,0,0
2,322,255,8766,7574,11934,671.75,8766,476,0,0
2,323,255,8766,7574,11934,667.03,8766,483,0,0
2,324,255,8769,7574,11934,665.55,8769,490,0,0
2,325,255,8780,7574,11934,669.91,8780,497,0,0
2,326,255,8791,7574,11934,676.37,8791,504,0,0
2,327,255,8797,7574,11934,675.99,8797,511,0,0
2,328,255,8804,7574,11934,674.55,8804,518,0,0
2,329,255,8809,7574,11934,671.69,8809,525,0,0
2,330,255,8814,7574,11934,669.22,8814,532,0,0
2,331,255,8820,7574,11934,666.77,8820,539,0,0
2,332,255,8827,7574,11934,666.00,8827,546,0,0
