name,string_length,num_chars,avg_ns,min_ns,max_ns,std_dev,success_avg_ns,success_runs,fail_avg_ns,fail_runs
2,2,2,184,90,819,185.10,198,10,170,10
2,3,2,175,90,819,131.35,185,26,157,14
2,4,2,176,90,819,107.90,189,37,157,23
2,5,2,209,90,819,119.46,235,52,159,28
2,6,2,216,90,819,110.87,245,59,174,41
2,7,2,236,90,819,114.71,271,74,179,46
2,8,2,241,90,819,110.60,278,77,195,63
2,9,2,254,90,819,115.00,297,88,202,72
2,10,2,261,90,819,112.66,303,91,219,89
2,11,2,276,90,819,119.42,324,105,224,95
2,12,2,285,90,819,119.16,332,111,238,109
2,13,2,294,90,819,119.25,340,118,250,122
2,14,2,304,90,819,121.35,348,122,265,138
2,15,2,315,90,819,126.47,360,129,277,151
2,16,2,326,90,819,130.09,369,133,291,167
2,17,2,334,90,819,131.27,374,136,305,184
2,18,2,344,90,819,134.02,382,140,317,200
2,19,2,356,90,819,140.36,396,148,327,212
2,20,2,366,90,819,145.62,406,153,340,227
2,21,2,379,90,819,152.71,421,161,350,239
2,22,2,388,90,819,156.22,427,164,363,256
2,23,2,400,90,842,163.97,444,172,373,268
2,24,2,412,90,860,169.68,454,177,385,283
2,25,2,423,90,866,176.08,466,183,397,297
2,26,2,432,90,866,178.02,466,183,412,317
2,27,2,443,90,879,182.88,474,187,425,333
2,28,2,453,90,885,186.96,479,189,439,351
2,29,2,463,90,957,192.33,487,193,451,367
2,30,2,474,90,957,197.65,498,198,462,382
2,31,2,485,90,978,203.77,512,205,471,395
2,32,2,495,90,990,208.19,517,207,484,413
2,33,2,506,90,1115,214.79,528,212,495,428
2,34,2,517,90,1115,220.07,535,215,508,445
2,35,2,528,90,1115,226.13,546,220,519,460
2,36,2,538,90,1152,231.97,554,223,531,477
2,37,2,553,90,3804,267.46,568,229,547,491
2,38,2,566,90,3804,274.71,579,233,560,507
2,39,2,577,90,3804,278.98,579,233,576,527
2,40,2,589,90,3804,288.94,579,233,593,547
2,41,2,600,90,3804,294.20,592,238,603,562
2,42,2,610,90,3804,296.97,592,238,617,582
2,43,2,620,90,3804,301.57,601,241,628,599
2,44,2,630,90,3804,305.44,606,243,640,617
2,45,2,641,90,3804,309.85,615,246,651,634
2,46,2,651,90,3804,313.06,617,247,663,653
2,47,2,661,90,3804,317.62,626,250,674,670
2,48,2,671,90,3804,321.77,632,252,685,688
2,49,2,682,90,3804,328.07,649,258,694,702
2,50,2,693,90,3804,334.10,659,261,706,719
2,51,2,705,90,3804,340.49,674,266,716,734
2,52,2,715,90,3804,345.04,680,268,727,752
2,53,2,725,90,3804,349.90,688,271,738,769
2,54,2,737,90,3804,356.84,704,276,749,784
2,55,2,747,90,3804,360.80,704,276,762,804
2,56,2,757,90,3804,366.06,709,278,774,822
2,57,2,769,90,3804,372.23,724,283,784,837
2,58,2,779,90,3804,377.47,736,287,794,853
2,59,2,790,90,3804,384.16,753,293,803,867
2,60,2,802,90,3804,394.19,760,295,816,885
2,61,2,813,90,3804,400.04,766,297,829,903
2,62,2,825,90,3804,406.91,776,300,841,920
2,63,2,837,90,3804,414.65,786,303,853,937
2,64,2,848,90,3804,420.81,790,304,866,956
2,65,2,860,90,3804,428.82,810,310,876,970
2,66,2,872,90,3804,436.39,816,312,890,988
2,67,2,884,90,3804,443.67,823,314,903,1006
2,68,2,895,90,3804,450.01,830,316,915,1024
2,69,2,907,90,3804,457.34,838,318,928,1042
2,70,2,919,90,3804,464.57,849,321,940,1059
2,71,2,931,90,3804,472.59,863,325,952,1075
2,72,2,943,90,3804,479.65,871,327,965,1093
2,73,2,955,90,3804,486.47,874,328,978,1112
2,74,2,967,90,3804,494.56,889,332,990,1128
2,75,2,978,90,3804,500.59,893,333,1003,1147
2,76,2,989,90,3804,506.62,897,334,1016,1166
2,77,2,1002,90,3804,515.56,904,336,1030,1184
2,78,2,1012,90,3804,519.84,904,336,1042,1204
2,79,2,1022,90,3804,524.11,904,336,1055,1224
2,80,2,1034,90,3804,532.51,925,341,1064,1239
2,81,2,1044,90,3804,537.23,942,346,1072,1254
2,82,2,1054,90,3804,540.79,945,347,1083,1273
2,83,2,1064,90,3804,545.53,962,352,1092,1288
2,84,2,1074,90,3804,550.36,969,354,1103,1306
2,85,2,1085,90,3804,555.06,976,356,1114,1324
2,86,2,1095,90,3804,559.77,983,358,1125,1342
2,87,2,1105,90,3804,564.64,990,360,1135,1360
2,88,2,1116,90,3804,571.53,990,360,1149,1380
2,89,2,1127,90,3804,576.88,1001,363,1159,1397
2,90,2,1137,90,3804,581.57,1001,363,1172,1417
2,91,2,1149,90,3804,590.94,1005,364,1185,1436
2,92,2,1160,90,3804,598.75,1017,367,1197,1453
2,93,2,1171,90,3804,604.05,1024,369,1208,1471
2,94,2,1181,90,3804,608.88,1032,371,1218,1489
2,95,2,1192,90,3804,615.45,1039,373,1230,1507
2,96,2,1202,90,3804,620.34,1047,375,1241,1525
2,97,2,1213,90,3804,625.74,1058,378,1251,1542
2,98,2,1223,90,3804,630.79,1062,379,1262,1561
2,99,2,1234,90,3804,637.28,1078,383,1272,1577
2,100,2,1245,90,3804,642.49,1086,385,1283,1595
