name,string_length,num_chars,avg_ns,min_ns,max_ns,std_dev,success_avg_ns,success_runs,fail_avg_ns,fail_runs
3,2,2,248,96,1953,405.40,411,9,114,11
3,3,2,247,96,1953,285.73,302,28,118,12
3,4,2,242,96,1953,236.33,303,37,144,23
3,5,2,252,96,1953,208.53,312,49,158,31
3,6,2,258,96,1953,189.85,319,58,174,42
3,7,2,269,96,1953,178.53,331,68,188,52
3,8,2,276,96,1953,169.26,340,74,206,66
3,9,2,285,96,1953,161.31,347,85,215,75
3,10,2,292,96,1953,154.16,352,90,231,90
3,11,2,300,96,1953,149.33,358,96,245,104
3,12,2,309,96,1953,146.73,366,101,260,119
3,13,2,322,96,1953,148.63,381,111,271,129
3,14,2,333,96,1953,150.06,391,115,286,145
3,15,2,344,96,1953,152.20,403,122,299,158
3,16,2,354,96,1953,152.60,409,125,315,175
3,17,2,366,96,1953,156.57,422,131,327,189
3,18,2,376,96,1953,157.53,426,133,343,207
3,19,2,389,96,1953,163.83,442,140,355,220
3,20,2,402,96,1953,170.28,458,147,366,233
3,21,2,415,96,1953,177.77,475,155,377,245
3,22,2,427,96,1953,182.15,485,159,391,261
3,23,2,437,96,1953,186.39,493,162,405,278
3,24,2,448,96,1953,190.25,501,165,418,295
3,25,2,461,96,1953,197.17,515,171,431,309
3,26,2,472,96,1953,201.59,525,175,444,325
3,27,2,485,96,1953,209.24,541,182,454,338
3,28,2,495,96,1953,212.99,546,184,469,356
3,29,2,507,96,1953,218.99,557,188,482,372
3,30,2,518,96,1953,223.94,565,191,495,389
3,31,2,530,96,1953,229.48,574,194,509,406
3,32,2,542,96,1953,235.55,582,197,523,423
3,33,2,556,96,1953,246.33,603,204,533,436
3,34,2,568,96,1953,252.88,612,207,547,453
3,35,2,579,96,1953,257.86,618,209,562,471
3,36,2,589,96,1953,261.19,621,210,575,490
3,37,2,601,96,1953,267.55,633,214,587,506
3,38,2,611,96,1953,271.38,633,214,603,526
3,39,2,625,96,1953,281.02,650,219,614,541
3,40,2,637,96,1953,288.84,661,222,627,558
3,41,2,651,96,1953,299.21,684,229,637,571
3,42,2,662,96,1953,304.54,691,231,651,589
3,43,2,675,96,1953,313.91,711,237,662,603
3,44,2,687,96,1953,320.48,721,240,674,620
3,45,2,701,96,1953,329.45,741,246,685,634
3,46,2,712,96,1953,335.46,751,249,697,651
3,47,2,725,96,1953,344.44,773,256,707,664
3,48,2,737,96,1953,350.69,783,259,720,681
3,49,2,750,96,1953,359.03,797,263,733,697
3,50,2,761,96,1953,363.97,800,264,747,716
3,51,2,775,96,1953,374.60,828,272,756,728
3,52,2,787,96,1953,380.28,835,274,769,746
3,53,2,799,96,1953,387.74,854,280,779,760
3,54,2,811,96,1953,393.87,864,283,791,777
3,55,2,823,96,1953,401.98,881,288,802,792
3,56,2,834,96,1953,405.86,881,288,817,812
3,57,2,847,96,2192,416.03,903,294,828,826
3,58,2,861,96,3456,428.61,911,296,843,844
3,59,2,872,96,3456,434.70,924,300,854,860
3,60,2,884,96,3456,440.10,931,302,868,878
3,61,2,896,96,3456,446.43,942,305,880,895
