name,string_length,num_chars,avg_ns,min_ns,max_ns,std_dev,success_avg_ns,success_runs,fail_avg_ns,fail_runs
2,500,500,22552,21419,32785,2437.61,22552,20,0,0
2,501,500,23400,21419,33484,2941.38,23400,40,0,0
2,502,500,22952,21419,33484,2477.90,22952,60,0,0
2,503,500,23402,21419,33484,2441.16,23402,80,0,0
2,504,500,23613,21419,33484,2396.20,23613,100,0,0
2,505,500,23662,21419,33484,2208.94,23662,120,0,0
2,506,500,23685,21419,33484,2087.84,23685,140,0,0
2,507,500,23922,21419,43275,2574.07,23922,160,0,0
2,508,500,24241,21419,43275,2719.88,24241,180,0,0
2,509,500,24422,21419,43275,2774.11,24422,200,0,0
2,510,500,24519,21419,43275,2742.81,24519,220,0,0
2,511,500,24601,21419,43275,2739.39,24601,240,0,0
2,512,500,24766,21419,43275,2821.80,24766,260,0,0
2,513,500,24851,21419,43275,2793.40,24851,280,0,0
2,514,500,24877,21419,43275,2709.86,24877,300,0,0
2,515,500,24896,21419,43275,2631.70,24896,320,0,0
2,516,500,24912,21419,43275,2555.25,24912,340,0,0
2,517,500,24922,21419,43275,2486.87,24922,360,0,0
2,518,500,24926,21419,43275,2421.52,24926,380,0,0
2,519,500,24937,21419,43275,2362.46,24937,400,0,0
2,520,500,24952,21419,43275,2309.38,24952,420,0,0
2,521,500,24928,21419,43275,2260.06,24928,440,0,0
2,522,500,24925,21419,43275,2214.75,24925,460,0,0
2,523,500,24901,21419,43275,2171.83,24901,480,0,0
2,524,500,24889,21419,43275,2132.08,24889,500,0,0
2,525,500,24893,21419,43275,2099.42,24893,520,0,0
2,526,500,24924,21419,43275,2067.76,24924,540,0,0
2,527,500,24975,21419,43275,2118.58,24975,560,0,0
2,528,500,24992,21419,43275,2083.77,24992,580,0,0
2,529,500,25013,21419,43275,2055.66,25013,600,0,0
2,530,500,25021,21419,43275,2026.50,25021,620,0,0
2,531,500,25015,21419,43275,1995.60,25015,640,0,0
2,532,500,25026,21419,43275,1967.48,25026,660,0,0
2,533,500,25029,21419,43275,1939.76,25029,680,0,0
2,534,500,25039,21419,43275,1914.16,25039,700,0,0
2,535,500,25040,21419,43275,1889.50,25040,720,0,0
2,536,500,25039,21419,43275,1864.42,25039,740,0,0
2,537,500,25052,21419,43275,1846.13,25052,760,0,0
2,538,500,25058,21419,43275,1824.82,25058,780,0,0
2,539,500,25048,21419,43275,1803.74,25048,800,0,0
2,540,500,25045,21419,43275,1783.43,25045,820,0,0
2,541,500,25030,21419,43275,1766.43,25030,840,0,0
2,542,500,25015,21419,43275,1751.64,25015,860,0,0
2,543,500,25009,21419,43275,1733.63,25009,880,0,0
2,544,500,24996,21419,43275,1718.77,24996,900,0,0
2,545,500,24988,21419,43275,1704.47,24988,920,0,0
2,546,500,24970,21419,43275,1691.00,24970,940,0,0
2,547,500,24963,21419,43275,1678.19,24963,960,0,0
2,548,500,24963,21419,43275,1665.23,24963,980,0,0
2,549,500,24954,21419,43275,1651.45,24954,1000,0,0
2,550,500,24952,21419,43275,1637.76,24952,1020,0,0
2,551,500,24953,21419,43275,1628.92,24953,1040,0,0
2,552,500,24948,21419,43275,1615.60,24948,1060,0,0
2,553,500,24955,21419,43275,1606.01,24955,1080,0,0
2,554,500,24947,21419,43275,1593.21,24947,1100,0,0
2,555,500,24950,21419,43275,1580.39,24950,1120,0,0
2,556,500,24955,21419,43275,1570.42,24955,1140,0,0
2,557,500,24946,21419,43275,1558.90,24946,1160,0,0
2,558,500,24945,21419,43275,1549.67,24945,1180,0,0
2,559,500,24939,21419,43275,1538.84,24939,1200,0,0
2,560,500,24936,21419,43275,1527.96,24936,1220,0,0
2,561,500,24938,21419,43275,1519.82,24938,1240,0,0
2,562,500,24932,21419,43275,1508.93,24932,1260,0,0
2,563,500,24937,21419,43275,1499.83,24937,1280,0,0
2,564,500,24952,21419,43275,1496.81,24952,1300,0,0
2,565,500,24954,21419,43275,1485.99,24954,1320,0,0
2,566,500,24960,21419,43275,1476.09,24960,1340,0,0
2,567,500,24965,21419,43275,1466.54,24965,1360,0,0
2,568,500,24970,21419,43275,1456.93,24970,1380,0,0
2,569,500,24977,21419,43275,1448.38,24977,1400,0,0
2,570,500,24987,21419,43275,1443.77,24987,1420,0,0
2,571,500,24995,21419,43275,1436.09,24995,1440,0,0
2,572,500,24997,21419,43275,1427.30,24997,1460,0,0
2,573,500,25000,21419,43275,1422.69,25000,1480,0,0
