name,string_length,num_chars,avg_ns,min_ns,max_ns,std_dev,success_avg_ns,success_runs,fail_avg_ns,fail_runs
2,2,2,208,70,905,307.72,208,7,0,0
2,3,2,162,70,905,215.22,162,14,0,0
2,4,2,147,70,905,175.31,147,21,0,0
2,5,2,142,70,905,151.56,142,28,0,0
2,6,2,142,70,905,135.72,142,35,0,0
2,7,2,145,70,905,123.95,145,42,0,0
2,8,2,147,70,905,114.99,147,49,0,0
2,9,2,152,70,905,108.51,152,56,0,0
2,10,2,156,70,905,102.98,156,63,0,0
2,11,2,161,70,905,98.81,161,70,0,0
2,12,2,165,70,905,95.26,165,77,0,0
2,13,2,169,70,905,92.31,169,84,0,0
2,14,2,173,70,905,90.01,173,91,0,0
2,15,2,177,70,905,88.12,177,98,0,0
2,16,2,181,70,905,86.45,181,105,0,0
2,17,2,187,70,905,88.99,187,112,0,0
2,18,2,192,70,905,88.03,192,119,0,0
2,19,2,196,70,905,87.80,196,126,0,0
2,20,2,200,70,905,87.52,200,133,0,0
2,21,2,204,70,905,87.06,204,140,0,0
2,22,2,209,70,905,87.85,209,147,0,0
2,23,2,214,70,905,90.01,214,154,0,0
2,24,2,219,70,905,90.58,219,161,0,0
2,25,2,223,70,905,91.41,223,168,0,0
2,26,2,228,70,905,92.29,228,175,0,0
2,27,2,233,70,905,94.10,233,182,0,0
2,28,2,237,70,905,95.54,237,189,0,0
2,29,2,242,70,905,96.57,242,196,0,0
2,30,2,246,70,905,97.79,246,203,0,0
2,31,2,251,70,905,99.22,251,210,0,0
2,32,2,255,70,905,100.87,255,217,0,0
2,33,2,260,70,905,102.47,260,224,0,0
2,34,2,264,70,905,103.67,264,231,0,0
2,35,2,268,70,905,105.47,268,238,0,0
2,36,2,274,70,905,109.48,274,245,0,0
2,37,2,278,70,905,110.88,278,252,0,0
2,38,2,283,70,905,112.85,283,259,0,0
2,39,2,287,70,905,114.73,287,266,0,0
2,40,2,292,70,905,117.01,292,273,0,0
2,41,2,296,70,905,118.92,296,280,0,0
2,42,2,301,70,905,121.24,301,287,0,0
2,43,2,305,70,905,123.20,305,294,0,0
2,44,2,310,70,905,124.73,310,301,0,0
2,45,2,315,70,905,127.67,315,308,0,0
2,46,2,319,70,905,129.85,319,315,0,0
2,47,2,324,70,905,132.36,324,322,0,0
2,48,2,328,70,905,134.63,328,329,0,0
2,49,2,333,70,905,136.79,333,336,0,0
2,50,2,337,70,905,138.86,337,343,0,0
2,51,2,342,70,905,141.10,342,350,0,0
2,52,2,347,70,905,144.09,347,357,0,0
2,53,2,352,70,905,146.60,352,364,0,0
2,54,2,356,70,905,148.99,356,371,0,0
2,55,2,361,70,905,151.57,361,378,0,0
2,56,2,365,70,905,153.69,365,385,0,0
2,57,2,370,70,905,156.10,370,392,0,0
2,58,2,375,70,905,159.29,375,399,0,0
2,59,2,380,70,905,161.81,380,406,0,0
2,60,2,384,70,905,164.38,384,413,0,0
2,61,2,389,70,905,167.18,389,420,0,0
2,62,2,397,70,2047,187.37,397,427,0,0
2,63,2,402,70,2047,190.07,402,434,0,0
2,64,2,407,70,2047,192.93,407,441,0,0
2,65,2,413,70,2047,196.41,413,448,0,0
2,66,2,417,70,2047,198.19,417,455,0,0
2,67,2,422,70,2047,200.30,422,462,0,0
2,68,2,426,70,2047,202.48,426,469,0,0
2,69,2,431,70,2047,204.58,431,476,0,0
2,70,2,436,70,2047,207.22,436,483,0,0
2,71,2,441,70,2047,209.29,441,490,0,0
2,72,2,445,70,2047,210.82,445,497,0,0
2,73,2,450,70,2047,213.44,450,504,0,0
2,74,2,455,70,2047,215.96,455,511,0,0
2,75,2,460,70,2047,218.70,460,518,0,0
2,76,2,465,70,2047,221.35,465,525,0,0
2,77,2,469,70,2047,223.88,469,532,0,0
2,78,2,474,70,2047,226.41,474,539,0,0
2,79,2,479,70,2047,229.12,479,546,0,0
2,80,2,484,70,2047,231.69,484,553,0,0
2,81,2,489,70,2047,234.27,489,560,0,0
2,82,2,493,70,2047,236.31,493,567,0,0
2,83,2,498,70,2047,238.66,498,574,0,0
2,84,2,503,70,2047,241.17,503,581,0,0
2,85,2,508,70,2047,244.03,508,588,0,0
2,86,2,513,70,2047,246.87,513,595,0,0
2,87,2,518,70,2047,249.18,518,602,0,0
2,88,2,523,70,2047,252.36,523,609,0,0
2,89,2,527,70,2047,254.54,527,616,0,0
2,90,2,532,70,2047,257.28,532,623,0,0
2,91,2,537,70,2047,259.80,537,630,0,0
2,92,2,542,70,2047,262.65,542,637,0,0
2,93,2,547,70,2047,264.95,547,644,0,0
2,94,2,551,70,2047,267.28,551,651,0,0
2,95,2,556,70,2047,269.77,556,658,0,0
2,96,2,561,70,2047,272.20,561,665,0,0
2,97,2,565,70,2047,274.71,565,672,0,0
2,98,2,570,70,2047,277.31,570,679,0,0
2,99,2,575,70,2047,279.92,575,686,0,0
2,100,2,580,70,2047,282.22,580,693,0,0
2,101,2,584,70,2047,284.51,584,700,0,0
2,102,2,589,70,2047,287.00,589,707,0,0
2,103,2,594,70,2047,289.65,594,714,0,0
2,104,2,599,70,2047,292.32,599,721,0,0
2,105,2,603,70,2047,294.94,603,728,0,0
