name,string_length,num_chars,avg_ns,min_ns,max_ns,std_dev,success_avg_ns,success_runs,fail_avg_ns,fail_runs
3,500,500,43122,40833,59426,4036.46,43122,20,0,0
3,501,500,41973,39474,59426,3250.67,41973,40,0,0
3,502,500,41479,38881,59426,2800.25,41479,60,0,0
3,503,500,41349,38881,59426,2474.19,41349,80,0,0
3,504,500,41343,38881,59426,2241.15,41343,100,0,0
3,505,500,41235,38881,59426,2133.57,41235,120,0,0
3,506,500,41151,38599,59426,2087.75,41151,140,0,0
3,507,500,41016,38599,59426,2010.11,41016,160,0,0
3,508,500,40950,38599,59426,1911.70,40950,180,0,0
3,509,500,40816,38586,59426,2030.57,40816,200,0,0
3,510,500,40660,38337,59426,2009.21,40660,220,0,0
3,511,500,40639,38337,59426,1970.19,40639,240,0,0
3,512,500,40655,38337,59426,1951.19,40655,260,0,0
3,513,500,40652,38337,59426,1939.81,40652,280,0,0
3,514,500,40688,38337,59426,1918.39,40688,300,0,0
3,515,500,40706,38337,59426,1866.70,40706,320,0,0
3,516,500,40710,38337,59426,1846.34,40710,340,0,0
3,517,500,40738,38337,59426,1875.77,40738,360,0,0
3,518,500,40858,38337,59426,1943.61,40858,380,0,0
3,519,500,40852,38337,59426,1950.56,40852,400,0,0
3,520,500,40975,38337,59426,2097.55,40975,420,0,0
3,521,500,41117,38337,59426,2178.64,41117,440,0,0
3,522,500,41228,38337,59426,2204.17,41228,460,0,0
3,523,500,41273,38337,59426,2175.54,41273,480,0,0
3,524,500,41387,38337,59426,2224.45,41387,500,0,0
3,525,500,41458,38337,59426,2229.98,41458,520,0,0
3,526,500,41529,38337,59426,2221.44,41529,540,0,0
3,527,500,41613,38337,59426,2233.37,41613,560,0,0
3,528,500,41676,38337,59426,2223.12,41676,580,0,0
3,529,500,41735,38337,59426,2212.90,41735,600,0,0
3,530,500,41812,38337,59426,2233.88,41812,620,0,0
3,531,500,41871,38337,59426,2227.50,41871,640,0,0
3,532,500,41931,38337,59426,2222.23,41931,660,0,0
3,533,500,41986,38337,59426,2212.24,41986,680,0,0
3,534,500,42049,38337,59426,2215.08,42049,700,0,0
3,535,500,42137,38337,59426,2312.37,42137,720,0,0
3,536,500,42156,38337,59426,2288.01,42156,740,0,0
3,537,500,42175,38337,59426,2263.42,42175,760,0,0
3,538,500,42203,38337,59426,2243.23,42203,780,0,0
3,539,500,42233,38337,59426,2225.98,42233,800,0,0
3,540,500,42269,38337,59426,2214.24,42269,820,0,0
3,541,500,42332,38337,59426,2229.79,42332,840,0,0
3,542,500,42416,38337,61419,2415.34,42416,860,0,0
3,543,500,42437,38337,61419,2392.45,42437,880,0,0
3,544,500,42467,38337,61419,2376.50,42467,900,0,0
3,545,500,42485,38337,61419,2354.01,42485,920,0,0
3,546,500,42512,38337,61419,2336.97,42512,940,0,0
